
S&P 500 Mini-SPX Options Index,Last: 450.51,Change:  3.77
"Date: September 14, 2023 at 4:30 PM EDT",Bid: 0,Ask: 0,Size: 0*0,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Sep 14 2023,XSP230914C00385000,0,0,64.34,66.64,0,0,0,0,0,385.00,XSP230914P00385000,0.06,0,0,0.02,0,0,0,0,3
Thu Sep 14 2023,XSP230914C00386000,0,0,63.34,65.64,0,0,0,0,0,386.00,XSP230914P00386000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00387000,0,0,62.34,64.64,0,0,0,0,0,387.00,XSP230914P00387000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00388000,0,0,61.34,63.64,0,0,0,0,0,388.00,XSP230914P00388000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00389000,0,0,60.34,62.84,0,0,0,0,0,389.00,XSP230914P00389000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00390000,0,0,59.34,61.64,0,0,0,0,0,390.00,XSP230914P00390000,0.09,0,0,0.02,0,0,0,0,17
Thu Sep 14 2023,XSP230914C00391000,0,0,58.34,60.64,0,0,0,0,0,391.00,XSP230914P00391000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00392000,0,0,57.34,59.64,0,0,0,0,0,392.00,XSP230914P00392000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00393000,0,0,56.34,58.64,0,0,0,0,0,393.00,XSP230914P00393000,0.01,0,0,0.02,0,0,0,0,40
Thu Sep 14 2023,XSP230914C00394000,0,0,55.34,57.64,0,0,0,0,0,394.00,XSP230914P00394000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00395000,0,0,54.34,56.64,0,0,0,0,0,395.00,XSP230914P00395000,0.05,0,0,0.02,0,0,0,0,50
Thu Sep 14 2023,XSP230914C00396000,0,0,53.34,55.64,0,0,0,0,0,396.00,XSP230914P00396000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00397000,0,0,52.34,54.64,0,0,0,0,0,397.00,XSP230914P00397000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00398000,0,0,51.34,53.64,0,0,0,0,0,398.00,XSP230914P00398000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00399000,0,0,50.34,52.64,0,0,0,0,0,399.00,XSP230914P00399000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00400000,0,0,49.34,51.64,0,0,0,0,0,400.00,XSP230914P00400000,0.02,0,0,0.02,0,0,0,0,5
Thu Sep 14 2023,XSP230914C00401000,0,0,48.34,50.64,0,0,0,0,0,401.00,XSP230914P00401000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00402000,0,0,47.34,49.64,0,0,0,0,0,402.00,XSP230914P00402000,0,0,0,0.02,0,0,0,0,120
Thu Sep 14 2023,XSP230914C00403000,0,0,46.34,48.64,0,0,0,0,0,403.00,XSP230914P00403000,0.01,0,0,0.02,0,0,0,0,1051
Thu Sep 14 2023,XSP230914C00404000,0,0,45.34,47.64,0,0,0,0,0,404.00,XSP230914P00404000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00405000,0,0,44.34,46.64,0,0,0,0,0,405.00,XSP230914P00405000,0.5,0,0,0.02,0,0,0,0,340
Thu Sep 14 2023,XSP230914C00406000,0,0,43.34,45.64,0,0,0,0,0,406.00,XSP230914P00406000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00407000,0,0,42.34,44.64,0,0,0,0,0,407.00,XSP230914P00407000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00408000,41.77,3.13,41.34,43.64,1,0,0,0,0,408.00,XSP230914P00408000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00409000,0,0,40.34,42.64,0,0,0,0,0,409.00,XSP230914P00409000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00410000,0,0,39.34,41.64,0,0,0,0,0,410.00,XSP230914P00410000,0.01,0,0,0.02,0,0,0,0,13
Thu Sep 14 2023,XSP230914C00411000,0,0,38.34,40.64,0,0,0,0,0,411.00,XSP230914P00411000,0,0,0,0.02,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00412000,0,0,37.34,39.64,0,0,0,0,0,412.00,XSP230914P00412000,0.1,0,0,0.02,0,0,0,0,1
Thu Sep 14 2023,XSP230914C00413000,0,0,36.34,38.64,0,0,0,0,0,413.00,XSP230914P00413000,0.01,0,0,0.02,0,0,0,0,1
Thu Sep 14 2023,XSP230914C00414000,0,0,35.34,37.64,0,0,0,0,0,414.00,XSP230914P00414000,0.41,0,0,0.02,0,0,0,0,78
Thu Sep 14 2023,XSP230914C00415000,0,0,34.34,36.64,0,0,0,0,0,415.00,XSP230914P00415000,0.26,0,0,0.02,0,0,0,0,58
Thu Sep 14 2023,XSP230914C00416000,0,0,33.34,35.64,0,0,0,0,0,416.00,XSP230914P00416000,0.13,0,0,0.02,0,0,0,0,6
Thu Sep 14 2023,XSP230914C00417000,0,0,32.06,34.85,0,0,0,0,0,417.00,XSP230914P00417000,0.01,0,0,0.02,2,0,0,0,3
Thu Sep 14 2023,XSP230914C00418000,0,0,31.34,33.64,0,0,0,0,0,418.00,XSP230914P00418000,0.01,0,0,0.02,2,0,0,0,6
Thu Sep 14 2023,XSP230914C00419000,0,0,30.34,32.64,0,0,0,0,0,419.00,XSP230914P00419000,0.15,0,0,0.02,0,0,0,0,4
Thu Sep 14 2023,XSP230914C00420000,29.83,3.195,29.34,31.64,1,0,0,0,2,420.00,XSP230914P00420000,0.07,0,0,0.02,0,0,0,0,57
Thu Sep 14 2023,XSP230914C00421000,0,0,28.34,30.64,0,0,0,0,0,421.00,XSP230914P00421000,0.13,0,0,0.02,0,0,0,0,3
Thu Sep 14 2023,XSP230914C00422000,26.91,2.265,27.34,29.64,1,0,0,0,1,422.00,XSP230914P00422000,0.13,0,0,0.02,0,0,0,0,30
Thu Sep 14 2023,XSP230914C00423000,0,0,26.34,28.64,0,0,0,0,0,423.00,XSP230914P00423000,0.03,0,0,0.02,0,0,0,0,1
Thu Sep 14 2023,XSP230914C00424000,0,0,25.34,27.64,0,0,0,0,0,424.00,XSP230914P00424000,0.01,0,0,0.02,0,0,0,0,80
Thu Sep 14 2023,XSP230914C00425000,0,0,24.34,26.64,0,0,0,0,0,425.00,XSP230914P00425000,0.1,0,0,0.02,0,0,0,0,57
Thu Sep 14 2023,XSP230914C00426000,0,0,23.34,25.64,0,0,0,0,0,426.00,XSP230914P00426000,0.05,0,0,0.02,0,0,0,0,8
Thu Sep 14 2023,XSP230914C00427000,0,0,22.34,24.64,0,0,0,0,0,427.00,XSP230914P00427000,0.08,0,0,0.02,0,0,0,0,10
Thu Sep 14 2023,XSP230914C00428000,0,0,21.34,23.64,0,0,0,0,0,428.00,XSP230914P00428000,0.05,0,0,0.02,0,0,0,0,7
Thu Sep 14 2023,XSP230914C00429000,13.9,0,20.34,22.64,0,0,0,0,38,429.00,XSP230914P00429000,0.12,0,0,0.02,0,0,0,0,19
Thu Sep 14 2023,XSP230914C00430000,0,0,19.34,21.64,0,0,0,0,0,430.00,XSP230914P00430000,0.01,-0.01,0,0.02,1,0,0,0,24
Thu Sep 14 2023,XSP230914C00431000,0,0,18.34,20.64,0,0,0,0,0,431.00,XSP230914P00431000,0.01,0,0,0.02,0,0,0,0,389
Thu Sep 14 2023,XSP230914C00432000,18.51,3.865,17.34,19.64,13,0,0,0,14,432.00,XSP230914P00432000,0.02,0,0,0.02,0,0,0,0,12
Thu Sep 14 2023,XSP230914C00433000,13.38,0,16.34,18.64,0,0,0,0,13,433.00,XSP230914P00433000,0.02,0,0,0.02,0,0,0,0,23
Thu Sep 14 2023,XSP230914C00434000,11.84,0,15.34,17.64,0,0,0,0,1,434.00,XSP230914P00434000,0.02,0,0,0.02,0,0,0,0,115
Thu Sep 14 2023,XSP230914C00435000,13.79,2.135,14.34,16.64,1,0,0,0,1,435.00,XSP230914P00435000,0.01,-0.01,0,0.02,5,0,0,0,409
Thu Sep 14 2023,XSP230914C00436000,14.95,0,13.34,15.64,0,0,0,0,1,436.00,XSP230914P00436000,0.02,0,0,0.02,0,0,0,0,6
Thu Sep 14 2023,XSP230914C00437000,10.57,0,12.34,14.64,0,0,0,0,6,437.00,XSP230914P00437000,0.01,-0.02,0,0.02,1,0,0,0,51
Thu Sep 14 2023,XSP230914C00438000,10.36,1.695,11.34,13.64,1,0,0,0,3,438.00,XSP230914P00438000,0.01,-0.02,0,0.02,2,0,0,0,107
Thu Sep 14 2023,XSP230914C00439000,9.35,1.675,10.34,12.64,1,0,0,0,4,439.00,XSP230914P00439000,0.04,0,0,0.02,55,0,0,0,28
Thu Sep 14 2023,XSP230914C00440000,8.9,2.215,9.34,11.64,1,0,0,0,4,440.00,XSP230914P00440000,0.01,-0.04,0,0.02,20,0,0,0,318
Thu Sep 14 2023,XSP230914C00441000,9.49,3.78,8.34,10.64,13,0,0,0,13,441.00,XSP230914P00441000,0.01,-0.06,0,0.01,13,0,0,0,40
Thu Sep 14 2023,XSP230914C00442000,8.72,3.995,7.34,9.64,1,0,0,0,24,442.00,XSP230914P00442000,0.01,-0.1,0,0.02,126,0,0,0,141
Thu Sep 14 2023,XSP230914C00443000,7.2,3.4,6.34,8.64,4,0,0,0,11,443.00,XSP230914P00443000,0.01,-0.18,0,0.02,84,0,0,0,142
Thu Sep 14 2023,XSP230914C00444000,6.76,3.83,5.59,7.83,10,0,0,0,8,444.00,XSP230914P00444000,0.01,-0.31,0,0.01,152,0,0,0,147
Thu Sep 14 2023,XSP230914C00445000,5.28,3.115,4.59,6.83,20,0,0,0,118,445.00,XSP230914P00445000,0.01,-0.525,0,0.01,1364,0,0,0,499
Thu Sep 14 2023,XSP230914C00446000,4.81,3.32,3.6,5.84,27,0,0,0,99,446.00,XSP230914P00446000,0.01,-0.855,0,0.01,655,0,0,0,395
Thu Sep 14 2023,XSP230914C00447000,3.68,2.725,2.6,4.84,98,0,0,0,110,447.00,XSP230914P00447000,0.01,-1.315,0,0.01,999,0,0,0,170
Thu Sep 14 2023,XSP230914C00448000,2.47,1.905,1.11,3.89,255,0,0,0,174,448.00,XSP230914P00448000,0.01,-1.925,0,0.01,1676,0,0,0,78
Thu Sep 14 2023,XSP230914C00449000,2.1,1.79,1.39,2.91,1519,0,0,0,253,449.00,XSP230914P00449000,0.01,-2.68,0,0.01,3208,0,0,0,31
Thu Sep 14 2023,XSP230914C00450000,0.61,0.45,0.39,0.8,1391,0,0,0,93,450.00,XSP230914P00450000,0.01,-3.525,0,0.01,3406,0,0,0,15
Thu Sep 14 2023,XSP230914C00451000,0.01,-0.07,0,0.01,5046,0,0,0,179,451.00,XSP230914P00451000,0.47,-3.985,0.36,0.7,463,0,0,0,26
Thu Sep 14 2023,XSP230914C00452000,0.01,-0.03,0,0.01,1781,0,0,0,271,452.00,XSP230914P00452000,1.5,-3.9,1.33,1.77,47,0,0,0,19
Thu Sep 14 2023,XSP230914C00453000,0.01,-0.01,0,0.05,75,0,0,0,79,453.00,XSP230914P00453000,1.95,-4.44,1.45,3.66,29,0,0,0,62
Thu Sep 14 2023,XSP230914C00454000,0.01,0,0,0.07,75,0,0,0,73,454.00,XSP230914P00454000,3.46,-3.92,2.25,4.66,3,0,0,0,36
Thu Sep 14 2023,XSP230914C00455000,0.03,0.025,0,0.02,69,0,0,0,360,455.00,XSP230914P00455000,5.93,-2.445,3.16,5.39,1,0,0,0,327
Thu Sep 14 2023,XSP230914C00456000,0.01,0.005,0,0.02,3,0,0,0,17,456.00,XSP230914P00456000,5.31,-4.055,4.2,6.44,2,0,0,0,288
Thu Sep 14 2023,XSP230914C00457000,0.01,0.005,0,0.02,10,0,0,0,21,457.00,XSP230914P00457000,8.42,-1.94,5.16,7.39,1,0,0,0,326
Thu Sep 14 2023,XSP230914C00458000,0.01,0.005,0,0.02,3,0,0,0,3,458.00,XSP230914P00458000,9.43,-1.935,6.36,8.66,1,0,0,0,285
Thu Sep 14 2023,XSP230914C00459000,0.01,0.005,0,0.02,2,0,0,0,21,459.00,XSP230914P00459000,8.54,-3.82,7.36,9.66,33,0,0,0,33
Thu Sep 14 2023,XSP230914C00460000,0.01,0.005,0,0.02,6,0,0,0,9,460.00,XSP230914P00460000,0,0,8.36,10.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00461000,0.35,0,0,0.02,0,0,0,0,8,461.00,XSP230914P00461000,10.32,-4.045,9.36,11.66,1,0,0,0,3
Thu Sep 14 2023,XSP230914C00462000,0,0,0,0.02,0,0,0,0,3,462.00,XSP230914P00462000,0,0,10.36,12.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00463000,0.15,0,0,0.02,0,0,0,0,2,463.00,XSP230914P00463000,15.32,0,11.36,13.66,0,0,0,0,3
Thu Sep 14 2023,XSP230914C00464000,0,0,0,0.02,0,0,0,0,0,464.00,XSP230914P00464000,0,0,12.36,14.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00465000,0.03,0,0,0.02,0,0,0,0,4,465.00,XSP230914P00465000,17.77,0,13.36,15.66,0,0,0,0,8
Thu Sep 14 2023,XSP230914C00466000,0.02,0,0,0.02,0,0,0,0,1,466.00,XSP230914P00466000,0,0,14.36,16.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00467000,0.02,0,0,0.02,0,0,0,0,3,467.00,XSP230914P00467000,0,0,15.36,17.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00468000,0.01,0,0,0.02,0,0,0,0,1,468.00,XSP230914P00468000,0,0,16.36,18.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00469000,0.04,0,0,0.02,0,0,0,0,2,469.00,XSP230914P00469000,0,0,17.36,19.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00470000,0.01,0,0,0.02,0,0,0,0,10,470.00,XSP230914P00470000,22.73,0,18.36,20.66,0,0,0,0,3
Thu Sep 14 2023,XSP230914C00471000,0.04,0,0,0.02,0,0,0,0,3,471.00,XSP230914P00471000,0,0,19.36,21.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00472000,0,0,0,0.02,0,0,0,0,0,472.00,XSP230914P00472000,0,0,20.36,22.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00473000,0,0,0,0.02,0,0,0,0,0,473.00,XSP230914P00473000,0,0,21.36,23.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00474000,0.01,0,0,0.02,0,0,0,0,2,474.00,XSP230914P00474000,0,0,22.36,24.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00475000,0.02,0,0,0.02,0,0,0,0,13,475.00,XSP230914P00475000,0,0,23.36,25.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00476000,0,0,0,0.02,0,0,0,0,0,476.00,XSP230914P00476000,0,0,24.36,26.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00477000,0,0,0,0.02,0,0,0,0,0,477.00,XSP230914P00477000,0,0,25.36,27.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00478000,0,0,0,0.02,0,0,0,0,0,478.00,XSP230914P00478000,0,0,26.36,28.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00479000,0,0,0,0.02,0,0,0,0,0,479.00,XSP230914P00479000,0,0,27.36,29.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00480000,0,0,0,0.02,0,0,0,0,0,480.00,XSP230914P00480000,0,0,28.36,30.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00481000,0,0,0,0.02,0,0,0,0,0,481.00,XSP230914P00481000,0,0,29.36,31.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00482000,0,0,0,0.02,0,0,0,0,0,482.00,XSP230914P00482000,0,0,30.36,32.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00483000,0,0,0,0.02,0,0,0,0,0,483.00,XSP230914P00483000,0,0,31.36,33.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00484000,0,0,0,0.02,0,0,0,0,0,484.00,XSP230914P00484000,0,0,32.36,34.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00485000,0.42,0,0,0.02,0,0,0,0,1,485.00,XSP230914P00485000,0,0,33.36,35.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00486000,0,0,0,0.02,0,0,0,0,0,486.00,XSP230914P00486000,0,0,34.36,36.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00487000,0,0,0,0.02,0,0,0,0,0,487.00,XSP230914P00487000,0,0,35.36,37.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00488000,0,0,0,0.02,0,0,0,0,0,488.00,XSP230914P00488000,0,0,36.36,38.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00489000,0,0,0,0.02,0,0,0,0,0,489.00,XSP230914P00489000,0,0,37.36,39.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00490000,0,0,0,0.02,0,0,0,0,0,490.00,XSP230914P00490000,0,0,38.36,40.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00491000,0,0,0,0.02,0,0,0,0,0,491.00,XSP230914P00491000,0,0,39.36,41.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00492000,0,0,0,0.02,0,0,0,0,0,492.00,XSP230914P00492000,0,0,40.36,42.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00493000,0,0,0,0.02,0,0,0,0,0,493.00,XSP230914P00493000,0,0,41.36,43.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00494000,0,0,0,0.02,0,0,0,0,0,494.00,XSP230914P00494000,0,0,42.36,44.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00495000,0,0,0,0.02,0,0,0,0,0,495.00,XSP230914P00495000,0,0,43.36,45.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00496000,0,0,0,0.02,0,0,0,0,0,496.00,XSP230914P00496000,0,0,44.36,46.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00497000,0,0,0,0.02,0,0,0,0,0,497.00,XSP230914P00497000,0,0,45.36,47.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00498000,0,0,0,0.02,0,0,0,0,0,498.00,XSP230914P00498000,0,0,46.36,48.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00499000,0,0,0,0.02,0,0,0,0,0,499.00,XSP230914P00499000,0,0,47.36,49.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00500000,0.01,0,0,0.02,0,0,0,0,7,500.00,XSP230914P00500000,0,0,48.36,50.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00505000,0,0,0,0.02,0,0,0,0,0,505.00,XSP230914P00505000,0,0,53.36,55.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00510000,0,0,0,0.02,0,0,0,0,0,510.00,XSP230914P00510000,0,0,58.36,60.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00520000,0,0,0,0.02,0,0,0,0,0,520.00,XSP230914P00520000,0,0,68.36,70.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00530000,0,0,0,0.02,0,0,0,0,0,530.00,XSP230914P00530000,0,0,78.36,80.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00540000,0,0,0,0.02,0,0,0,0,0,540.00,XSP230914P00540000,0,0,88.36,90.66,0,0,0,0,0
Thu Sep 14 2023,XSP230914C00550000,0,0,0,0.02,0,0,0,0,0,550.00,XSP230914P00550000,0,0,98.36,100.66,0,0,0,0,0
Fri Sep 15 2023,XSP230915C00150000,299.79,3.32,300.78,301.03,3,0,1,0,21,150.00,XSP230915P00150000,0.03,0,0,0.01,0,6.1047,0,0,8
Fri Sep 15 2023,XSP230915C00155000,298.53,0,295.78,296.03,0,0,0.9963,0.0001,1,155.00,XSP230915P00155000,0,0,0,0.01,0,5.928,0,0,0
Fri Sep 15 2023,XSP230915C00160000,0,0,290.79,291.03,0,8.4953,0.9962,0.0001,0,160.00,XSP230915P00160000,0.21,0,0,0.01,0,5.7569,0,0,0
Fri Sep 15 2023,XSP230915C00165000,0,0,285.79,286.03,0,8.2687,0.996,0.0001,0,165.00,XSP230915P00165000,0,0,0,0.01,0,5.5911,0,0,0
Fri Sep 15 2023,XSP230915C00170000,283.8,0,280.79,281.03,0,8.0351,0.9959,0.0001,1,170.00,XSP230915P00170000,0,0,0,0.01,0,5.4303,0,0,0
Fri Sep 15 2023,XSP230915C00175000,0,0,275.79,276.04,0,7.8085,0.9958,0.0001,0,175.00,XSP230915P00175000,0,0,0,0.01,0,5.2742,0,0,0
Fri Sep 15 2023,XSP230915C00180000,0,0,270.8,271.04,0,7.6012,0.9956,0.0001,0,180.00,XSP230915P00180000,0.01,0,0,0.01,0,5.1224,0,0,3
Fri Sep 15 2023,XSP230915C00185000,232.01,0,265.8,266.04,0,7.3994,0.9954,0.0001,3,185.00,XSP230915P00185000,0.05,0,0,0.01,0,4.9749,0,0,0
Fri Sep 15 2023,XSP230915C00190000,223.02,0,260.8,261.04,0,7.1907,0.9953,0.0001,2,190.00,XSP230915P00190000,0.19,0,0,0.01,0,4.8313,0,0,2
Fri Sep 15 2023,XSP230915C00195000,0,0,255.8,256.04,0,6.9874,0.9951,0.0001,0,195.00,XSP230915P00195000,0.3,0,0,0.01,0,4.6914,0,0,12
Fri Sep 15 2023,XSP230915C00200000,248.72,0,250.81,251.05,0,6.7894,0.995,0.0001,0,200.00,XSP230915P00200000,0.05,0,0,0.01,0,4.555,0,0,71
Fri Sep 15 2023,XSP230915C00205000,0,0,245.81,246.05,0,6.6186,0.9947,0.0001,0,205.00,XSP230915P00205000,0,0,0,0.01,0,4.422,0,0,0
Fri Sep 15 2023,XSP230915C00210000,207.82,0,240.81,241.05,0,6.4296,0.9946,0.0001,2,210.00,XSP230915P00210000,0.05,0,0,0.01,0,4.2921,0,0,1
Fri Sep 15 2023,XSP230915C00215000,0,0,235.81,236.05,0,6.245,0.9944,0.0001,0,215.00,XSP230915P00215000,0,0,0,0.01,0,4.1653,0,0,0
Fri Sep 15 2023,XSP230915C00220000,0,0,230.82,231.05,0,6.0647,0.9943,0.0001,0,220.00,XSP230915P00220000,0.41,0,0,0.01,0,4.0413,0,0,5
Fri Sep 15 2023,XSP230915C00225000,0,0,225.82,226.06,0,5.8984,0.9939,0.0001,0,225.00,XSP230915P00225000,0.47,0,0,0.01,0,3.92,0,0,0
Fri Sep 15 2023,XSP230915C00230000,224.5,0,220.82,221.06,0,5.7354,0.9938,0.0001,1,230.00,XSP230915P00230000,0.02,0,0,0.01,0,3.8014,0,0,299
Fri Sep 15 2023,XSP230915C00235000,0,0,215.82,216.06,0,5.5661,0.9936,0.0001,0,235.00,XSP230915P00235000,0,0,0,0.01,0,3.6848,0,0,62
Fri Sep 15 2023,XSP230915C00240000,215.7,0,210.83,211.06,0,5.4002,0.9934,0.0001,4,240.00,XSP230915P00240000,0.13,0,0,0.01,0,3.571,0,0,5
Fri Sep 15 2023,XSP230915C00245000,0,0,205.83,206.06,0,5.2467,0.993,0.0002,0,245.00,XSP230915P00245000,0.15,0,0,0.01,0,3.4595,0,0,21
Fri Sep 15 2023,XSP230915C00250000,0,0,200.83,201.07,0,5.0871,0.9928,0.0002,0,250.00,XSP230915P00250000,0.32,0,0,0.01,0,3.3502,0,0,2
Fri Sep 15 2023,XSP230915C00255000,0,0,195.83,196.07,0,4.9391,0.9926,0.0002,0,255.00,XSP230915P00255000,0,0,0,0.01,0,3.243,0,0,0
Fri Sep 15 2023,XSP230915C00260000,187.8,0,190.84,191.07,0,4.7852,0.9924,0.0002,89,260.00,XSP230915P00260000,0.22,0,0,0.01,0,3.1378,0,0,4
Fri Sep 15 2023,XSP230915C00265000,0,0,185.84,186.07,0,4.6421,0.992,0.0002,0,265.00,XSP230915P00265000,0.25,0,0,0.01,0,3.0345,0,0,0
Fri Sep 15 2023,XSP230915C00270000,0,0,180.84,181.07,0,4.4935,0.9917,0.0002,0,270.00,XSP230915P00270000,0.16,0,0,0.01,0,2.933,0,0,9
