
SPDR S&P 500 ETF Trust,Last: 450.81,Change:  3.85
"Date: September 14, 2023 at 4:31 PM EDT",Bid: 450.81,Ask: 450.83,Size: 9*11,"Volume: 71,039,449"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Sep 14 2023,SPY230914C00398000,0,0,52.19,53.4,0,0,1,0,0,398.00,SPY230914P00398000,0.02,0,0,0.01,0,7.5324,0,0,54
Thu Sep 14 2023,SPY230914C00399000,0,0,51.19,52.4,0,0,1,0,0,399.00,SPY230914P00399000,0.02,0,0,0.01,0,7.3923,0,0,42
Thu Sep 14 2023,SPY230914C00400000,50.53,4.11,50.19,51.41,13,0,1,0,131,400.00,SPY230914P00400000,0.01,0,0,0.01,0,7.2523,0,0,153
Thu Sep 14 2023,SPY230914C00401000,0,0,49.19,50.41,0,0,1,0,0,401.00,SPY230914P00401000,0,0,0,0.01,0,7.1125,0,0,0
Thu Sep 14 2023,SPY230914C00402000,48.25,3.825,48.2,49.41,1,0,1,0,1,402.00,SPY230914P00402000,0.02,0,0,0.01,0,6.9729,0,0,4
Thu Sep 14 2023,SPY230914C00403000,0,0,47.2,48.41,0,0,1,0,0,403.00,SPY230914P00403000,0.01,0,0,0.01,0,6.8334,0,0,433
Thu Sep 14 2023,SPY230914C00404000,0,0,46.2,47.41,0,0,1,0,0,404.00,SPY230914P00404000,0.01,0,0,0.01,0,6.6941,0,0,11411
Thu Sep 14 2023,SPY230914C00405000,42,0,45.2,46.41,0,0,1,0,30,405.00,SPY230914P00405000,0.01,0.005,0,0.01,4,6.5549,0,0,8523
Thu Sep 14 2023,SPY230914C00406000,0,0,44.19,45.41,0,0,1,0,0,406.00,SPY230914P00406000,0,0,0,0.01,0,6.4159,0,0,0
Thu Sep 14 2023,SPY230914C00407000,0,0,43.2,44.41,0,0,1,0,0,407.00,SPY230914P00407000,0.01,0,0,0.01,0,6.277,0,0,9
Thu Sep 14 2023,SPY230914C00408000,0,0,42.2,43.41,0,0,1,0,0,408.00,SPY230914P00408000,0.01,0,0,0.01,0,6.1382,0,0,384
Thu Sep 14 2023,SPY230914C00409000,38.62,0,41.21,42.41,0,0,1,0,1,409.00,SPY230914P00409000,0.01,0,0,0.01,0,5.9996,0,0,113
Thu Sep 14 2023,SPY230914C00410000,36.92,0,40.21,41.41,0,0,1,0,30,410.00,SPY230914P00410000,0.01,-0.005,0,0.01,201,5.861,0,0,282
Thu Sep 14 2023,SPY230914C00411000,0,0,39.2,40.41,0,0,1,0,0,411.00,SPY230914P00411000,0.03,0,0,0.01,0,5.7226,0,0,60
Thu Sep 14 2023,SPY230914C00412000,34.53,0,38.21,39.41,0,0,1,0,0,412.00,SPY230914P00412000,0.01,0,0,0.01,0,5.5843,0,0,4
Thu Sep 14 2023,SPY230914C00413000,0,0,37.21,38.41,0,0,1,0,0,413.00,SPY230914P00413000,0,0,0,0.01,0,5.4461,0,0,0
Thu Sep 14 2023,SPY230914C00414000,0,0,36.21,37.41,0,0,1,0,0,414.00,SPY230914P00414000,0.01,-0.005,0,0.01,2,5.308,0,0,4
Thu Sep 14 2023,SPY230914C00415000,32.45,0,35.21,36.41,0,0,1,0,0,415.00,SPY230914P00415000,0.04,0,0,0.01,0,5.1699,0,0,211
Thu Sep 14 2023,SPY230914C00416000,0,0,34.21,35.41,0,0,1,0,0,416.00,SPY230914P00416000,0.02,0,0,0.01,0,5.032,0,0,192
Thu Sep 14 2023,SPY230914C00417000,28.5,0,33.21,34.41,0,0,1,0,50,417.00,SPY230914P00417000,0.02,0,0,0.01,0,4.894,0,0,127
Thu Sep 14 2023,SPY230914C00418000,31.4,2.965,32.21,33.41,1,0,1,0,1,418.00,SPY230914P00418000,0.02,0,0,0.01,0,4.7562,0,0,48
Thu Sep 14 2023,SPY230914C00419000,30.43,2.995,31.21,32.41,1,0,1,0,0,419.00,SPY230914P00419000,0.01,-0.005,0,0.01,1,4.6183,0,0,98
Thu Sep 14 2023,SPY230914C00420000,30.2,3.765,30.21,31.41,849,0,1,0,30,420.00,SPY230914P00420000,0.01,-0.005,0,0.01,16,4.4805,0,0,2691
Thu Sep 14 2023,SPY230914C00421000,0,0,29.21,30.41,0,0,1,0,0,421.00,SPY230914P00421000,0.02,0,0,0.01,0,4.3427,0,0,174
Thu Sep 14 2023,SPY230914C00422000,27.97,3.53,28.21,29.42,1,0,1,0,2,422.00,SPY230914P00422000,0.01,-0.005,0,0.01,14,4.2049,0,0,618
Thu Sep 14 2023,SPY230914C00423000,25.49,2.05,27.21,28.42,1,0,1,0,1,423.00,SPY230914P00423000,0.01,-0.005,0,0.01,28,4.067,0,0,99
Thu Sep 14 2023,SPY230914C00424000,0,0,26.21,27.42,0,0,1,0,0,424.00,SPY230914P00424000,0.02,0,0,0.01,0,3.9291,0,0,626
Thu Sep 14 2023,SPY230914C00425000,24.07,2.625,25.21,26.42,32,0,1,0,31,425.00,SPY230914P00425000,0.01,-0.005,0,0.01,1,3.7912,0,0,3578
Thu Sep 14 2023,SPY230914C00426000,23.49,3.045,24.21,25.42,24,0,1,0,0,426.00,SPY230914P00426000,0.01,-0.005,0,0.01,4,3.6532,0,0,1846
Thu Sep 14 2023,SPY230914C00427000,23.39,3.945,23.21,24.42,2,0,1,0,2,427.00,SPY230914P00427000,0.01,-0.005,0,0.01,105,3.5151,0,0,325
Thu Sep 14 2023,SPY230914C00428000,22.27,3.825,22.2,23.42,1,0,1,0,3,428.00,SPY230914P00428000,0.01,-0.005,0,0.01,1649,3.3769,0,0,213
Thu Sep 14 2023,SPY230914C00429000,21.09,3.64,21.21,22.42,1,0,1,0,1,429.00,SPY230914P00429000,0.01,-0.005,0,0.01,434,3.2385,0,0,1236
Thu Sep 14 2023,SPY230914C00430000,20.15,3.7,20.21,21.42,533,0,1,0,10454,430.00,SPY230914P00430000,0.01,-0.005,0,0.01,581,3.1,0,0,11370
Thu Sep 14 2023,SPY230914C00431000,19.17,3.715,19.22,20.42,500,0,1,0,0,431.00,SPY230914P00431000,0.01,-0.005,0,0.01,2473,2.9614,0,0,525
Thu Sep 14 2023,SPY230914C00432000,17.11,2.655,18.21,19.42,2,0,1,0,5,432.00,SPY230914P00432000,0.01,-0.015,0,0.01,3174,2.8225,0,0,5206
Thu Sep 14 2023,SPY230914C00433000,17.85,4.395,17.22,18.42,9,0,1,0,11,433.00,SPY230914P00433000,0.01,-0.015,0,0.01,1235,2.6834,0,0,1659
Thu Sep 14 2023,SPY230914C00434000,16.46,4,16.22,17.42,103,0,1,0,12,434.00,SPY230914P00434000,0.01,-0.015,0,0.01,1016,2.544,0,0,1316
Thu Sep 14 2023,SPY230914C00435000,15.81,4.345,15.22,16.42,1848,0,1,0,13427,435.00,SPY230914P00435000,0.01,-0.015,0,0.01,465,2.4043,0,0,16213
Thu Sep 14 2023,SPY230914C00436000,14.43,3.965,14.22,15.42,8,0,1,0,20,436.00,SPY230914P00436000,0.01,-0.025,0,0.01,10545,2.2642,0,0,4627
Thu Sep 14 2023,SPY230914C00437000,13.38,3.91,13.22,14.42,176,0,1,0,5101,437.00,SPY230914P00437000,0.01,-0.025,0,0.01,6969,2.1237,0,0,8612
Thu Sep 14 2023,SPY230914C00438000,12.46,3.985,12.22,13.42,335,0,0.9999,0.0001,21,438.00,SPY230914P00438000,0.01,-0.035,0,0.01,5015,1.9826,-0.0001,0.0001,4576
Thu Sep 14 2023,SPY230914C00439000,11.44,3.955,11.22,12.42,283,0,0.9998,0.0003,1660,439.00,SPY230914P00439000,0.01,-0.035,0,0.01,7110,1.841,-0.0002,0.0003,5718
Thu Sep 14 2023,SPY230914C00440000,10.47,3.965,10.23,11.42,2848,1.6125,0.9993,0.0007,3909,440.00,SPY230914P00440000,0.01,-0.055,0,0.01,19414,1.6987,-0.0007,0.0007,11962
Thu Sep 14 2023,SPY230914C00441000,9.33,3.805,9.22,10.42,429,0,0.9981,0.0018,494,441.00,SPY230914P00441000,0.01,-0.075,0,0.01,10117,1.5556,-0.0019,0.0018,5720
Thu Sep 14 2023,SPY230914C00442000,8.45,3.875,8.22,9.42,683,1.3377,0.9952,0.004,1075,442.00,SPY230914P00442000,0.01,-0.115,0,0.01,13298,1.4116,-0.0048,0.004,10401
Thu Sep 14 2023,SPY230914C00443000,7.44,3.775,7.23,8.42,684,1.199,0.9947,0.0049,6308,443.00,SPY230914P00443000,0.01,-0.195,0,0.01,19565,1.2662,-0.0053,0.0049,9254
Thu Sep 14 2023,SPY230914C00444000,6.75,3.935,6.24,7.43,582,1.2578,0.9941,0.0061,10614,444.00,SPY230914P00444000,0.01,-0.345,0,0.01,40570,1.1199,-0.0059,0.0061,15238
Thu Sep 14 2023,SPY230914C00445000,5.75,3.695,5.67,6.43,2924,1.9058,0.9933,0.0079,17583,445.00,SPY230914P00445000,0.01,-0.585,0,0.01,62582,0.972,-0.0067,0.0079,16307
Thu Sep 14 2023,SPY230914C00446000,4.98,3.575,4.63,5.43,7595,1.6195,0.9922,0.0106,15245,446.00,SPY230914P00446000,0.01,-0.935,0,0.01,138228,0.8222,-0.0078,0.0106,14232
Thu Sep 14 2023,SPY230914C00447000,3.77,2.875,3.71,4.06,35085,1.0114,0.9907,0.0154,18254,447.00,SPY230914P00447000,0.01,-1.43,0,0.01,275071,0.6692,-0.0093,0.0154,12251
Thu Sep 14 2023,SPY230914C00448000,2.8,2.275,2.75,2.88,108671,0,0.9882,0.0246,27771,448.00,SPY230914P00448000,0.01,-2.055,0,0.01,481092,0.5134,-0.0118,0.0245,10869
Thu Sep 14 2023,SPY230914C00449000,1.8,1.515,1.78,1.86,303173,0,0.9835,0.048,11583,449.00,SPY230914P00449000,0.01,-2.835,0,0.01,485997,0.3512,-0.0165,0.048,5340
Thu Sep 14 2023,SPY230914C00450000,0.82,0.675,0.79,0.86,495740,0.1647,0.9702,0.155,23888,450.00,SPY230914P00450000,0.01,-3.745,0,0.01,459925,0.1791,-0.0298,0.155,1595
Thu Sep 14 2023,SPY230914C00451000,0.04,-0.035,0.04,0.05,315908,0.1152,0.2638,1.1609,10004,451.00,SPY230914P00451000,0.21,-4.52,0.21,0.24,141980,0.1175,-0.7362,1.1609,740
Thu Sep 14 2023,SPY230914C00452000,0.01,-0.025,0,0.01,145938,0.2416,0.023,0.0926,11688,452.00,SPY230914P00452000,1.26,-4.475,1.16,1.25,14236,0.2991,-0.977,0.0926,46
Thu Sep 14 2023,SPY230914C00453000,0.01,-0.005,0,0.01,24261,0.4076,0.0145,0.037,11493,453.00,SPY230914P00453000,2.67,-4.065,2.15,2.25,1936,0,-0.9855,0.037,318
Thu Sep 14 2023,SPY230914C00454000,0.01,-0.005,0,0.01,11110,0.5651,0.0109,0.0208,6322,454.00,SPY230914P00454000,3.71,-4.025,3.01,3.42,2468,0.7746,-0.9891,0.0208,18
Thu Sep 14 2023,SPY230914C00455000,0.01,-0.005,0,0.01,2661,0.7172,0.0088,0.0136,8060,455.00,SPY230914P00455000,4.21,-4.525,4.01,4.42,1260,0.9655,-0.9912,0.0136,38
Thu Sep 14 2023,SPY230914C00456000,0.01,0.005,0,0.01,1469,0.8658,0.0074,0.0097,3325,456.00,SPY230914P00456000,5.7,-4.035,4.59,5.7,4861,0,-0.9926,0.0097,31
Thu Sep 14 2023,SPY230914C00457000,0.01,0.005,0,0.01,366,1.0111,0.0065,0.0074,2785,457.00,SPY230914P00457000,6.35,-4.385,5.59,6.78,5604,1.0334,-0.9935,0.0074,1
Thu Sep 14 2023,SPY230914C00458000,0.01,0.005,0,0.01,1010,1.1539,0.0057,0.0058,4135,458.00,SPY230914P00458000,7.29,-4.445,6.59,7.78,1371,0,-0.9943,0.0058,1
Thu Sep 14 2023,SPY230914C00459000,0.01,0.005,0,0.01,1212,1.2946,0.0052,0.0047,5493,459.00,SPY230914P00459000,8.75,-3.985,7.59,8.78,39,1.3212,-0.9948,0.0047,5
Thu Sep 14 2023,SPY230914C00460000,0.01,0.005,0,0.01,363,1.4335,0.0047,0.0039,2755,460.00,SPY230914P00460000,9.73,-4.005,8.59,9.78,14,1.4622,-0.9953,0.0039,8
Thu Sep 14 2023,SPY230914C00461000,0.01,0.005,0,0.01,264,1.5708,0.0044,0.0033,6998,461.00,SPY230914P00461000,10.75,-3.985,9.59,10.78,2,1.6014,-0.9956,0.0033,0
Thu Sep 14 2023,SPY230914C00462000,0.01,0.005,0,0.01,78,1.7066,0.002,0.0016,2877,462.00,SPY230914P00462000,12.25,0,10.65,11.78,0,2.1783,-0.998,0.0016,0
Thu Sep 14 2023,SPY230914C00463000,0.01,0.005,0,0.01,10,1.841,0.0009,0.0008,578,463.00,SPY230914P00463000,0,0,11.65,12.78,0,2.2917,-0.9991,0.0008,0
Thu Sep 14 2023,SPY230914C00464000,0.01,0.005,0,0.01,2,1.9743,0.0004,0.0003,724,464.00,SPY230914P00464000,14.52,-3.215,12.65,13.78,1,2.5018,-0.9996,0.0003,1
Thu Sep 14 2023,SPY230914C00465000,0.01,0.005,0,0.01,1,2.1064,0.0001,0.0001,827,465.00,SPY230914P00465000,18.21,0,13.59,14.78,0,2.1443,-0.9999,0.0001,0
Thu Sep 14 2023,SPY230914C00466000,0.01,0.005,0,0.01,1,2.2375,0,0,320,466.00,SPY230914P00466000,15.82,-3.915,14.59,15.78,2,2.2771,-1,0,1
Thu Sep 14 2023,SPY230914C00467000,0.01,0,0,0.01,0,2.3675,0,0,46,467.00,SPY230914P00467000,0,0,15.59,16.78,0,2.4089,-1,0,0
Thu Sep 14 2023,SPY230914C00468000,0.01,0,0,0.01,0,2.4967,0,0,86,468.00,SPY230914P00468000,0,0,16.59,17.78,0,2.5397,-1,0,0
Thu Sep 14 2023,SPY230914C00469000,0.01,0.005,0,0.01,2,2.6249,0,0,15,469.00,SPY230914P00469000,0,0,17.58,18.78,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00470000,0.01,0,0,0.01,0,2.7523,0,0,196,470.00,SPY230914P00470000,23.16,0,18.58,19.78,0,0,-1,0,7
Thu Sep 14 2023,SPY230914C00471000,0.01,0,0,0.01,0,2.8789,0,0,2,471.00,SPY230914P00471000,24.17,0,19.58,20.78,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00472000,0.01,0,0,0.01,0,3.0048,0,0,20,472.00,SPY230914P00472000,25.21,0,20.59,21.77,0,3.0541,-1,0,0
Thu Sep 14 2023,SPY230914C00473000,0.04,0,0,0.01,0,3.1299,0,0,10,473.00,SPY230914P00473000,26.19,0,21.59,22.77,0,0,-1,0,1
Thu Sep 14 2023,SPY230914C00474000,0.04,0,0,0.01,0,3.2543,0,0,20,474.00,SPY230914P00474000,0,0,22.59,23.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00475000,0.01,0,0,0.01,0,3.378,0,0,99,475.00,SPY230914P00475000,28.6,0,23.59,24.77,0,0,-1,0,1
Thu Sep 14 2023,SPY230914C00476000,0.01,0,0,0.01,0,3.5011,0,0,13,476.00,SPY230914P00476000,0,0,24.59,25.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00477000,0.01,0,0,0.01,0,3.6235,0,0,4,477.00,SPY230914P00477000,0,0,25.59,26.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00478000,0,0,0,0.01,0,3.7453,0,0,0,478.00,SPY230914P00478000,0,0,26.58,27.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00479000,0,0,0,0.01,0,3.8664,0,0,0,479.00,SPY230914P00479000,0,0,27.57,28.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00480000,0.01,0.005,0,0.01,1,3.987,0,0,129,480.00,SPY230914P00480000,0,0,28.58,29.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00481000,0,0,0,0.01,0,4.107,0,0,0,481.00,SPY230914P00481000,0,0,29.58,30.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00482000,0,0,0,0.01,0,4.2265,0,0,0,482.00,SPY230914P00482000,0,0,30.58,31.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00483000,0,0,0,0.01,0,4.3454,0,0,0,483.00,SPY230914P00483000,0,0,31.56,32.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00484000,0,0,0,0.01,0,4.4638,0,0,0,484.00,SPY230914P00484000,0,0,32.58,33.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00485000,0,0,0,0.01,0,4.5817,0,0,0,485.00,SPY230914P00485000,0,0,33.58,34.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00486000,0,0,0,0.01,0,4.6991,0,0,0,486.00,SPY230914P00486000,37.6,-2.135,34.58,35.77,2,0,-1,0,0
Thu Sep 14 2023,SPY230914C00487000,0,0,0,0.01,0,4.816,0,0,0,487.00,SPY230914P00487000,0,0,35.58,36.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00488000,0,0,0,0.01,0,4.9324,0,0,0,488.00,SPY230914P00488000,0,0,36.56,37.76,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00489000,0.01,0,0,0.01,0,5.0483,0,0,2,489.00,SPY230914P00489000,0,0,37.58,38.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00490000,0.02,0,0,0.01,0,5.1638,0,0,1,490.00,SPY230914P00490000,0,0,38.58,39.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00491000,0,0,0,0.01,0,5.2788,0,0,0,491.00,SPY230914P00491000,0,0,39.58,40.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00492000,0,0,0,0.01,0,5.3933,0,0,0,492.00,SPY230914P00492000,0,0,40.58,41.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00493000,0,0,0,0.01,0,5.5075,0,0,0,493.00,SPY230914P00493000,0,0,41.58,42.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00494000,0,0,0,0.01,0,5.6212,0,0,0,494.00,SPY230914P00494000,0,0,42.57,43.77,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00495000,0,0,0,0.01,0,5.7344,0,0,0,495.00,SPY230914P00495000,0,0,43.57,44.76,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00496000,0,0,0,0.01,0,5.8473,0,0,0,496.00,SPY230914P00496000,0,0,44.58,45.76,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00497000,0,0,0,0.01,0,5.9598,0,0,0,497.00,SPY230914P00497000,0,0,45.58,46.76,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00498000,0.01,0.005,0,0.01,16,6.0718,0,0,0,498.00,SPY230914P00498000,0,0,46.58,47.76,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00499000,0,0,0,0.01,0,6.1834,0,0,0,499.00,SPY230914P00499000,52.21,0,47.58,48.76,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00500000,0,0,0,0.01,0,6.2947,0,0,0,500.00,SPY230914P00500000,50.55,-3.185,49.08,49.24,1,0,-1,0,1
Thu Sep 14 2023,SPY230914C00505000,0,0,0,0.01,0,6.8451,0,0,0,505.00,SPY230914P00505000,0,0,54.07,54.24,0,0,-1,0,0
Thu Sep 14 2023,SPY230914C00510000,0.01,0.005,0,0.01,2,7.3864,0,0,1,510.00,SPY230914P00510000,59.45,-4.275,59.07,59.24,2,0,-1,0,2
Fri Sep 15 2023,SPY230915C00150000,300.74,4.475,300.08,301.29,120,0,1,0,65,150.00,SPY230915P00150000,0.01,0.005,0,0.01,1,6.0277,0,0,19255
Fri Sep 15 2023,SPY230915C00155000,283.22,0,295.08,296.3,0,0,1,0,2,155.00,SPY230915P00155000,0.01,0,0,0.01,0,5.8527,0,0,4485
Fri Sep 15 2023,SPY230915C00160000,290.55,0,290.09,291.3,0,0,1,0,3,160.00,SPY230915P00160000,0.01,0,0,0.01,0,5.6828,0,0,4863
Fri Sep 15 2023,SPY230915C00165000,286.14,0,285.09,286.3,0,0,1,0,2,165.00,SPY230915P00165000,0.01,0,0,0.01,0,5.519,0,0,4248
Fri Sep 15 2023,SPY230915C00170000,276.53,0,280.09,281.3,0,0,1,0,0,170.00,SPY230915P00170000,0.01,0,0,0.01,0,5.3599,0,0,5919
Fri Sep 15 2023,SPY230915C00175000,266.14,0,275.09,276.3,0,0,1,0,1,175.00,SPY230915P00175000,0.01,0,0,0.01,0,5.2054,0,0,5624
Fri Sep 15 2023,SPY230915C00180000,266.88,0,270.1,271.31,0,0,1,0,1,180.00,SPY230915P00180000,0.01,0,0,0.01,0,5.0552,0,0,3733
Fri Sep 15 2023,SPY230915C00185000,0,0,265.1,266.31,0,0,1,0,0,185.00,SPY230915P00185000,0.01,0,0,0.01,0,4.9088,0,0,4646
Fri Sep 15 2023,SPY230915C00190000,260.2,0,260.1,261.31,0,0,1,0,4,190.00,SPY230915P00190000,0.01,0,0,0.01,0,4.7666,0,0,3963
Fri Sep 15 2023,SPY230915C00195000,261.01,0,255.21,256.3,0,0,1,0,14,195.00,SPY230915P00195000,0.01,0,0,0.01,0,4.6281,0,0,3001
Fri Sep 15 2023,SPY230915C00200000,249.89,3.6,250.21,251.3,25,0,1,0,20,200.00,SPY230915P00200000,0.01,0,0,0.01,0,4.4931,0,0,14758
Fri Sep 15 2023,SPY230915C00205000,245.35,4.05,245.3,246.3,2,0,1,0,2,205.00,SPY230915P00205000,0.01,0,0,0.01,0,4.3614,0,0,3384
Fri Sep 15 2023,SPY230915C00210000,241.51,0,240.3,241.3,0,0,1,0,16,210.00,SPY230915P00210000,0.01,0,0,0.01,0,4.2328,0,0,3415
Fri Sep 15 2023,SPY230915C00215000,219.74,0,235.32,236.29,0,0,1,0,11,215.00,SPY230915P00215000,0.01,0,0,0.01,0,4.1073,0,0,7014
Fri Sep 15 2023,SPY230915C00220000,227.57,0,230.22,231.3,0,0,1,0,15,220.00,SPY230915P00220000,0.01,0,0,0.01,0,3.9845,0,0,3932
Fri Sep 15 2023,SPY230915C00225000,0,0,225.22,226.3,0,0,1,0,3,225.00,SPY230915P00225000,0.01,0,0,0.01,0,3.8646,0,0,2522
Fri Sep 15 2023,SPY230915C00230000,207.78,0,220.19,221.29,0,0,1,0,6,230.00,SPY230915P00230000,0.01,0,0,0.01,0,3.7473,0,0,4837
Fri Sep 15 2023,SPY230915C00235000,214.91,3.595,215.12,216.33,570,0,1,0,391,235.00,SPY230915P00235000,0.01,0,0,0.01,0,3.6323,0,0,4731
Fri Sep 15 2023,SPY230915C00240000,201.17,0,210.23,211.3,0,0,1,0,6,240.00,SPY230915P00240000,0.01,0.005,0,0.01,1,3.5197,0,0,3267
Fri Sep 15 2023,SPY230915C00245000,191.7,0,205.23,206.3,0,0,1,0,5,245.00,SPY230915P00245000,0.01,0,0,0.01,0,3.4093,0,0,8734
Fri Sep 15 2023,SPY230915C00250000,199.91,3.59,200.13,201.34,52,0,1,0,52,250.00,SPY230915P00250000,0.01,0.005,0,0.01,1,3.3006,0,0,18308
Fri Sep 15 2023,SPY230915C00255000,198.06,0,195.16,196.3,0,0,1,0,6,255.00,SPY230915P00255000,0.01,0,0,0.01,0,3.1947,0,0,5107
Fri Sep 15 2023,SPY230915C00260000,192.15,0,190.31,191.3,0,0,1,0,12,260.00,SPY230915P00260000,0.01,0,0,0.01,0,3.0906,0,0,5852
Fri Sep 15 2023,SPY230915C00265000,188.16,0,185.13,186.33,0,0,1,0,59,265.00,SPY230915P00265000,0.01,0,0,0.01,0,2.9883,0,0,4822
Fri Sep 15 2023,SPY230915C00270000,169.74,0,180.24,181.3,0,0,1,0,22,270.00,SPY230915P00270000,0.01,0,0,0.01,0,2.8879,0,0,8347
Fri Sep 15 2023,SPY230915C00275000,164.16,0,175.21,176.3,0,0,1,0,49,275.00,SPY230915P00275000,0.01,0,0,0.01,0,2.7893,0,0,3223
Fri Sep 15 2023,SPY230915C00280000,166.67,0,170.14,171.35,0,0,1,0,61,280.00,SPY230915P00280000,0.01,0,0,0.01,0,2.6923,0,0,3467
